step,action,upstream_demand,downstream_demand,upstream_l,upstream_inflow,upstream_n_onramp1,upstream_n_onramp2,upstream_n_queued,upstream_k,upstream_v,upstream_q,downstream_l,downstream_inflow,downstream_n_onramp1,downstream_n_onramp2,downstream_n_queued,downstream_k,downstream_v,downstream_q,reward,total_reward,episode
84,2,708.1886530281795,14291.811346971821,1,0,0,0,0,16.0,87.94850844427339,1440.0,7,13,0,0,0,20.285714285714285,72.51685891045376,9180.0,-0.25920442402577165,-11.185801383567702,2
85,2,362.96082547908867,14637.03917452091,1,0,0,0,0,6.0,91.60960128953401,900.0,7,9,0,2,0,20.0,69.15904882175636,10260.0,-0.2991832573436237,-11.484984640911325,2
86,2,130.32584759740257,14869.674152402597,1,0,0,0,0,4.0,95.06195095346928,360.0,7,8,0,0,0,19.714285714285715,69.2439207115448,9360.0,-0.3002881083093619,-11.785272749220686,2
87,2,13.953733579690208,14986.04626642031,1,0,0,0,0,2.0,97.14596337893711,360.0,7,18,1,2,0,22.0,71.31239915010215,11700.0,-0.28356401308502527,-12.068836762305711,2
88,2,15.68035228118686,14984.319647718814,1,0,0,0,0,0.0,100.0,180.0,7,15,1,2,0,23.428571428571427,76.58382280699907,11340.0,-0.23416177193000934,-12.302998534235721,2
89,2,135.4784648266172,14864.521535173382,1,0,0,0,0,0.0,100.0,0.0,7,13,1,2,1,22.857142857142858,81.4512507918977,13500.0,-0.18548749208102294,-12.488486026316744,2
90,2,371.45815432658185,14628.541845673419,1,0,0,0,0,0.0,100.0,0.0,7,13,1,0,0,22.0,84.90685852677161,14040.0,-0.15093141473228386,-12.639417441049028,2
91,2,719.8966409203048,14280.103359079696,1,1,0,0,0,2.0,83.5070830393992,180.0,7,8,0,1,0,19.714285714285715,86.64767559175581,13140.0,-0.13397190016135,-12.773389341210379,2
92,2,1175.2970117872185,13824.70298821278,1,1,0,1,0,2.0,89.72690308703166,360.0,7,13,0,0,0,20.571428571428573,84.36784831808376,12240.0,-0.15558739972752578,-12.928976740937905,2
93,2,1730.4749396115033,13269.525060388496,1,1,0,0,0,4.0,84.87349959959799,180.0,7,13,1,1,0,18.571428571428573,78.03773054817947,12960.0,-0.21758216644315495,-13.14655890738106,2
94,1,2376.6720214423535,12623.327978557647,2,3,1,0,0,4.0,88.81703996683204,900.0,6,14,0,1,0,23.666666666666668,78.1207006561307,9540.0,-0.21308827913965245,-13.359647186520712,2
95,2,3103.6939499331374,11896.306050066862,1,6,1,0,0,20.0,80.71753048376655,1800.0,7,15,2,0,0,20.285714285714285,82.03168540839675,12780.0,-0.1813055594032302,-13.540952745923942,2
96,1,3900.0713371909264,11099.928662809074,2,5,0,0,0,15.0,78.21633520789125,1800.0,6,14,1,1,0,25.0,82.37931670338202,12240.0,-0.18314513545866448,-13.724097881382606,2
97,1,4753.240654103819,10246.759345896182,3,4,0,1,0,10.0,82.53625437909935,3060.0,5,13,1,1,0,28.8,78.60337040445049,12240.0,-0.20718546151644532,-13.931283342899052,2
98,2,5649.742430674351,9350.257569325648,2,3,2,0,0,16.0,86.85182913407603,2340.0,6,5,0,1,0,21.666666666666668,82.56142069290183,10980.0,-0.16591091219952644,-14.097194255098579,2
99,1,6575.433590580872,8424.566409419127,3,4,1,0,0,10.666666666666666,86.91590052657419,3240.0,5,10,0,0,0,24.0,85.66148968639759,10620.0,-0.14074423820933646,-14.237938493307915,2
